"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1963985078641447107","Fri Sep 05 22:39:05 +0000 2025","0","@somexthread Ya elah gak kapok kapok masih main2 dengan rakyat ayo demo lagi ratakan DPR","1964095972835021285","","somexthread","in","","0","0","0","https://x.com/undefined/status/1964095972835021285","17586774",
"1964095099102777721","Fri Sep 05 22:35:37 +0000 2025","1","Tunjangan kehormatan? Bagian mananya yg harus dihormati? Ngerjain tugas yg seharusnya aja gak bener. Biaya komunikasi dengan masyarakat? Kapan DPR komunikasi dengan masyarakat? Bukannya harus demo dulu baru mau ngobrol sm masyarakat?? Uang sidang? Lah sidang mah emg kerjaan lu","1964095099102777721","","","in","","0","0","0","https://x.com/undefined/status/1964095099102777721","1512172599698427905",
"1963985078641447107","Fri Sep 05 22:32:47 +0000 2025","0","@somexthread Biaya komunikasi intensif dengan masyarakat??? Ada yg bisa jelasin kayak gimana itu teh? DPR emang suka komunikasi dengan masyarakat?? Bukannya kalo gak di demo ga akan ada komunikasi dengan masyarakat? Sampe 20jt loh itu","1964094385638826460","","somexthread","in","","0","0","0","https://x.com/undefined/status/1964094385638826460","1512172599698427905",
"1963583975181725980","Fri Sep 05 22:28:41 +0000 2025","2","@warungsastra Apalagi melihat tunjangan kehormatan malah naik. Di demo eh malah kehormatannya naik @DPR_RI Fix udah gak punya rasa malu. https://t.co/2sMwK45Wu5","1964093354146144617","https://pbs.twimg.com/amplify_video_thumb/1964093336786259969/img/aLw_iA3oUap7foHR.jpg","warungsastra","in","","0","0","0","https://x.com/undefined/status/1964093354146144617","1380432358055141376",
"1964092780734738929","Fri Sep 05 22:26:24 +0000 2025","1","Halah apa yang pada ikut demo marah sama DPR itu juga paham soal hubungan legislatif - eksekutif di pusat dan daerah? Mereka telah sukses jadi mesin pembunuh! Senjatanya fitnah","1964092780734738929","","","in","","0","1","0","https://x.com/undefined/status/1964092780734738929","1334544700917727234",
"1963961659371712900","Fri Sep 05 22:25:18 +0000 2025","0","@geloraco Ga usah cape2 demo sana sini buat bubarin DPR. Samain aja gaji DPR sama UMR jogja. Tar jg pada bubar sendiri","1964092501788111189","","geloraco","in","","0","0","0","https://x.com/undefined/status/1964092501788111189","1135363313091502081",
"1964089178376876376","Fri Sep 05 22:16:36 +0000 2025","1","Revisi lagi @DPR_RI gjls Luh udah di demo 1 negara masih aja nambahin tunjangan gajelas. &gt; Tunjangan kehormatan gausah &gt; Biaya peningkatan komunikasi gausah tinggal bilang aja Biaya internet dan telepon 1-2jt aja cukup anjing emang lu komunikasi pake apa sih.","1964090311853895915","","NavriW","in","","0","1","0","https://x.com/undefined/status/1964090311853895915","1525040613716279297",
"1964088582122971510","Fri Sep 05 22:11:01 +0000 2025","0","@daolitycoin Berdasarkan info terkini dari Tribunnews dan https://t.co/u4qa0rhw2a pada 6 September 2025 ada aksi damai Jakarta Bersalawat di Monas mulai 18:00 WIB untuk doa bersama Maulid Nabi. Pada 7 September 2025 sekitar 2.000 driver ojol rencana demo di Gedung DPR tuntut keadilan atas","1964088909828342235","","daolitycoin","in","","0","0","0","https://x.com/undefined/status/1964088909828342235","1720665183188922368",
"1963971160733052995","Fri Sep 05 22:04:57 +0000 2025","0","@Resty_J_Cayah Padahal sebelumnya tadinya g ada trus diada2in malah setelah demo. Rakyat demo tiap tahun tiap 1 mei naik cuma ratusan ribu. Giliran kalian ugal2an. Gila anggaran kalian!! @DPR_RI @FPKSDPRRI @FraksiPKB @PDI_Perjuangan @PDemokrat @Gerindra .","1964087383378248151","","WBaledono","in","","0","0","0","https://x.com/undefined/status/1964087383378248151","895301466834870273",
"1963985078641447107","Fri Sep 05 22:02:06 +0000 2025","0","@somexthread dikiranya kita tololkah? pangkas tuh pangkas yang ada jangan malah nambah yang lain kocak. minta di demo lagikah klen? @DPR_RI","1964086666261356806","","somexthread","in","","0","0","0","https://x.com/undefined/status/1964086666261356806","1679461191159267329",
"1964086346059813371","Fri Sep 05 22:00:50 +0000 2025","0","itu biaya peningkatan komunikasi intensif dengan masyarakat seriouslly? pas demo aja dpr bukannya keluar nemuin rakyat malah pada keluar negeri semua","1964086346059813371","","","in","","0","0","0","https://x.com/undefined/status/1964086346059813371","2889136105",
"1963457949927694772","Fri Sep 05 21:45:10 +0000 2025","0","@lemonshitss lah ibu ini ajaa keluar konteks anjir yg di demo DPR malah lari ke presiden mana nyuruh anis naik wkwkw. https://t.co/Wfd0s7GM6g","1964082403338752244","","lemonshitss","in","","0","0","0","https://x.com/undefined/status/1964082403338752244","1526875948540661765",
"1964080625331171685","Fri Sep 05 21:38:06 +0000 2025","1","Tunjangan 1 hilang Muncul tunjangan baru Pantas lah kena demo terus. IQ setara monyet kita yang manusia susah kali komunikasi sama orang orang ini @DPR_RI","1964080625331171685","","","in","","0","1","0","https://x.com/undefined/status/1964080625331171685","1162792812057772032",
"1964071490086711325","Fri Sep 05 21:10:54 +0000 2025","0","@RefublikAteis Eh.. Take ora min.. Dia bilang ada org besar di belakang kasus Ijazah palsu.. Gue; Ada org kurus n' kurapan yg menunggangi aksi demo di DPR.. Emang lo doang bisa nuduh...?","1964073779321065506","","RefublikAteis","in","","0","0","0","https://x.com/undefined/status/1964073779321065506","1645794768331608074",
"1963929170406461926","Fri Sep 05 20:54:08 +0000 2025","0","@BudiBukanIntel Lu cape demo bud dn bawa 17+8 tuntutan. Kalo masih ad kaum 58% dn buzzer ny. Warga aj terbelah belah. Kecuali bawa 1 kepala buzzer gantung d pagar DPR baru itu revolusi.","1964069558475526191","","BudiBukanIntel","in","","0","0","0","https://x.com/undefined/status/1964069558475526191","1408246485917966338",
"1963937557584220648","Fri Sep 05 20:52:57 +0000 2025","0","@ch_chotimah2 Yg buat masalah dan ulah anggota DPR yg ketua nya puan di demo masyarakat terus yg dulu ketuanya puan yg gak pernah membahas UU perampasan aset terus skrg Gibran yg dijadikan sasaran ...ente sehat atau goblok !","1964069263418827141","","ch_chotimah2","in","","0","0","0","https://x.com/undefined/status/1964069263418827141","40837545",
"1964065029893829074","Fri Sep 05 20:43:08 +0000 2025","0","Keluarga ku hampir tiap hari bahas krn ya kita terdampak woy terutama sejak kejadian demo gaji dpr naik sedangkan kita yg rakyat biasa ga ada kenaikan pendapatan malah harga kebutuhan yg naik gimana ga kesel skrg sm temen jg bahas nya pemerenta lgi krn kita smwa kesal ","1964066792273301775","","yehgmnsie","in","","0","0","0","https://x.com/undefined/status/1964066792273301775","761310380",
"1963836339587318256","Fri Sep 05 20:34:54 +0000 2025","0","@HantoroCha87801 @BBCIndonesia YAHAHAHA KAGA IKUT DEMO TAPI KOAR KOAR KEK ANJING ! TOLOL LU! GA DA BEDANYA AMA DPR! SEKALI LAGI TOLOL!","1964064720589140152","","HantoroCha87801","in","","0","0","0","https://x.com/undefined/status/1964064720589140152","3246840872",
"1963985078641447107","Fri Sep 05 20:31:36 +0000 2025","0","@somexthread harus ad yg mati dulu lg kah? kemarin rakyat skg giliran kalian donk y ngga sih @DPR_RI tunjangan komunikasi? demo kmrn aj xan g ad usaha berkomunikasi tunjangan kehormatan? bt ap?! peningkatan fungsi? TUNJUKIN DULU KINERJA YG BETUL fungsi @DPR_RI","1964063888598556856","","somexthread","in","","0","0","0","https://x.com/undefined/status/1964063888598556856","930883762182696960",
"1963964036699013143","Fri Sep 05 20:10:47 +0000 2025","7","@retrokiddoo @BBCIndonesia Iya boro2 yg demo di luar aja boro2 kedengeran ke dalam gedung DPR nya ","1964058652202905800","","retrokiddoo","in","","0","0","0","https://x.com/undefined/status/1964058652202905800","420156199",
"1963985078641447107","Fri Sep 05 20:09:28 +0000 2025","0","@somexthread Masih kegedean inimah kontol. DPR isinya 580 orang begoo 65jt sebulan kerja cuma tidur2an bikin UU yg pro rakyat miskin lambatnya kaya kiong giliran di demo gak ada yg berani maju.","1964058321130074159","","somexthread","in","","0","0","0","https://x.com/undefined/status/1964058321130074159","2162907344",
"1964053101046075631","Fri Sep 05 19:48:44 +0000 2025","0","sejujurnya gue seneng 2 demo terakhir di Solo itu berjalan dengan kondusif tapi emang pemerintah masih bisa diajak berdamai??? mereka dikasih seminggu buat memenuhi tuntutan aja gabisa bahkan tunjangan DPR yanh dikurangin dikit dan gue yakin uang yang diterima lebih dari itu","1964053101046075631","","","in","","0","0","0","https://x.com/undefined/status/1964053101046075631","1497821207944904704",
"1964052966413127811","Fri Sep 05 19:48:12 +0000 2025","27","Tunjangan jabatan sama kehormatan bedanya apa anjinggg? Terus tunjangan komunikasi dengan masyarakat buat apa? Itu udah tugas lu sebagai KARYAWAN RAKTA. Kemarin pas ada demo aja gak ada satupun DPR yang nyamperin rakyat. Segala minta tunjangan komunikasi. Emang karyawan bego.","1964052966413127811","","","in","","0","0","4","https://x.com/undefined/status/1964052966413127811","2494260264",
"1964050693821489627","Fri Sep 05 19:39:10 +0000 2025","7","Kak maaf banget kak ada temen emak gw istrinya kerjanya jdi dpr ri bahkan suaminya yang mantan bupati aja bilang yauda si dpr di demo tuh wajar udh keenakan masa katanya istringw setahun udh kebeli alpard.... Sama bisa jalan jalan 7 kali ke ln dalam setaun.... Fak","1964050693821489627","","","in","","0","1","0","https://x.com/undefined/status/1964050693821489627","966287606114758659",
"1964045361301115199","Fri Sep 05 19:17:58 +0000 2025","1","Apa Kabar Kamu Hari ini !! #fyp #viral #ahmadsahroni #demo #dpr #salsaerwina https://t.co/DhOEfM94KG","1964045361301115199","https://pbs.twimg.com/amplify_video_thumb/1964044344916398080/img/QIQb7bQLBucKxwdC.jpg","","in","","0","0","0","https://x.com/undefined/status/1964045361301115199","1924293900996595712",
"1964039882126348323","Fri Sep 05 18:56:12 +0000 2025","6","Akar masalahnya DPR sudahlah ngatain tolol dapat tunjangan gaji besar joget2 dikondisi seperti ini lari ke LN demo besar dikatain antek asing sudah ada yg kehilangan nyawa dan diculik akhirnya mundur.","1964039882126348323","","","in","","1","1","1","https://x.com/undefined/status/1964039882126348323","1877388381975662592",
"1964038906917400982","Fri Sep 05 18:52:20 +0000 2025","1","Kalo dpr dan semua pemerintahan di umr in gajinya perbulan tanpa tunjangan gua jamin 100% tiba tiba semua demo untuk ningkatin umr di iyain karena mereka mau uang lebih.","1964038906917400982","","","in","","0","0","0","https://x.com/undefined/status/1964038906917400982","4100525354",
"1963985078641447107","Fri Sep 05 18:35:03 +0000 2025","0","@somexthread biaya komunikasi dengan masyarakat? ga salah tuuuhh? demo kemarin aja dpr ri ga muncul dari awal sampe akhirnya ada korban meninggal rumah mereka dijarah massa baru muncul 1-3 orang","1964034558925689337","","somexthread","in","","0","0","0","https://x.com/undefined/status/1964034558925689337","1167306934799585280",
"1963882934856990886","Fri Sep 05 18:08:06 +0000 2025","0","@tanyabiartahu @DS_yantie Situasi terkini di Indonesia pada 5 September 2025 meliputi demo massa di depan DPR Jakarta menuntut pemenuhan 17+8 Tuntutan Rakyat yang mencakup 17 tuntutan jangka pendek (deadline hari ini) seperti hentikan revisi UU Pilkada tangani korupsi dan akuntabilitas polisi serta 8","1964027778497704434","","tanyabiartahu","in","","0","0","0","https://x.com/undefined/status/1964027778497704434","1720665183188922368",
"1964001817815077358","Fri Sep 05 16:24:57 +0000 2025","0","Dagelan politik. Demo berkali-kali serentak di tiap daerah tuntutan sebanyak itu berakhir dengan DPR masih buta tuli zalim?","1964001817815077358","","","in","","0","0","0","https://x.com/undefined/status/1964001817815077358","2215859544",
"1963563409565270360","Fri Sep 05 16:21:48 +0000 2025","1","@wijayasasnaaa setauku Bu Oneng udah terjun kak pas demo kemarin kalo gak salah dia minta maaf mewakili DPR gitu apa ya ditengah-tengah massa lagi demo depan gedung DPR. cmiiw ya","1964001024513089727","","wijayasasnaaa","in","","0","0","0","https://x.com/undefined/status/1964001024513089727","1127928187239878658",
"1963807345231761642","Fri Sep 05 16:18:24 +0000 2025","3","@johchr_29 @txtdrjkt Tgl 25 demo terorganisir tapi gak jelas dari siapa trus di medsos viral hastag bubarkan dpr dari akun yg semua pro pemerintah dan selalu mention gibran. So kita tau pihak mana yg paling benci dpr dan semua kebakaran dan penjarahan waktunya bertahap. Masak gini aja gk paham?","1964000170233745666","","johchr_29","in","","0","1","0","https://x.com/undefined/status/1964000170233745666","1680594277422989313",
"1963999245016400115","Fri Sep 05 16:14:44 +0000 2025","1","Masalahnya bukan krn dibikin website tp krn ngasih KPI buat anggota DPR &amp; aparatus pemerintah lainnya. Lu kira hubungan rakyat dan pemerintah itu ky bos dan pekerja korporat? Emg lu pd ada kekuatan apa u/ mendorong tuntutan dipenuhi? Demo lagi? Ky bakal turun aja lu.","1963999245016400115","","","in","","0","1","0","https://x.com/undefined/status/1963999245016400115","182657807",
"1963997211177693221","Fri Sep 05 16:06:39 +0000 2025","0","DPR ngapain dapet tunjangan peningkatan komunikasi intensif dengan masyarakat yg gede banget itu. Mereka kan tone deaf rakyat demo aja pada kabur ke LN ‍ Kasih gaji max 3 kali umr kudunya udah pada kaya semua kan","1963997211177693221","","","in","","0","0","0","https://x.com/undefined/status/1963997211177693221","839775048386826241",
"1963996878632112572","Fri Sep 05 16:05:19 +0000 2025","0","Senasib Verrell Bramasta Ternyata Tindakan Denny Cagur di Tengah Riuh Demo DPR Terekam: Gugur Bunga https://t.co/VdZpWHrP4s.","1963996878632112572","","","in","","0","0","0","https://x.com/undefined/status/1963996878632112572","1910450649801912320",
"1963995287204364795","Fri Sep 05 15:59:00 +0000 2025","0","Tragedi Demo Nasional Hetifah Minta DPR Introspeksi dan Hentikan Pemborosan Anggaran #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/ZSbPbKXnsL","1963995287204364795","","","in","","0","0","4","https://x.com/undefined/status/1963995287204364795","721898354502930433",
"1963993740538003547","Fri Sep 05 15:52:51 +0000 2025","1","BIAYA KOMUNIKASI INTENSIF DENGAN MASYARAKAT 20JUTA? PALALU MELEDUG DARI KEMARIN UDAH DEMO GA PUTUS2 AJA GA ADA YG MAU KELUAR ANGGOTA DPR MALAH PERGI PLESIRAN KE LUAR NEGERI ADA JUGA PENGECUT YG KABUR. NYEBUT MASYARAKAT?. MASYARAKAT MANA YG LU DENGER SUARANYA DPR ANJINGG","1963993740538003547","","","in","","0","0","0","https://x.com/undefined/status/1963993740538003547","2304611250",
"1963993546916311120","Fri Sep 05 15:52:05 +0000 2025","1","Hal paling miris adalah... nyawa temen-temen yang udah jadi korban aparat sewaktu demo... cuman seharga potongan kurleb 50jt/dpr :))) Inipun yakin gak valid wkwkwkwkkwkwkwkwkwkwwkwkwk","1963993546916311120","","","in","","0","0","0","https://x.com/undefined/status/1963993546916311120","1154190420",
"1963992161038323723","Fri Sep 05 15:46:35 +0000 2025","0"," Dalang demo bubarkan DPR pada 25 Agustus 2025 adalah Gibran. Hal itu terlihat dari 2 video postingan Gibran yang berisi ajakan demo bubarkan DPR. (Ferry Irwandi) #VonisMatiNadiemMakarim #VonisMatiNadiemMakarim https://t.co/ZWOf8yOhkB","1963992161038323723","https://pbs.twimg.com/amplify_video_thumb/1963992093418012673/img/9KMkL-bmZ23cOYZz.jpg","","in","","0","0","0","https://x.com/undefined/status/1963992161038323723","1604064608913723394",
"1963991512292675690","Fri Sep 05 15:44:00 +0000 2025","0","Demo DPR BEM Unpad Tagih Pemenuhan 17+8 Tuntutan Rakyat https://t.co/WCPW5Qmeee","1963991512292675690","","","in","","0","0","0","https://x.com/undefined/status/1963991512292675690","1238486702550728706",
"1963991060356407668","Fri Sep 05 15:43:55 +0000 2025","131","@IndoPopBase ini DPR minta di demo lagi kah? https://t.co/mQNt3rMDd7","1963991491191136668","https://pbs.twimg.com/media/G0F_1LcWoAAmzS7.jpg","IndoPopBase","in","","30","4","20","https://x.com/undefined/status/1963991491191136668","1372585574675013637",
"1963268469249716678","Fri Sep 05 15:36:24 +0000 2025","0","@r_eka48 @wahyuputra49109 @notessdaily_ Mencari pelaku pencurian HP memang tidak mudah karena butuh bukti seperti saksi CCTV atau jejak digital. Di lokasi demo besar seperti DPR polisi prioritas jaga keamanan massa bukan investigasi langsung. Saran: Laporkan resmi ke kantor polisi terdekat untuk proses lebih","1963989599384191072","","r_eka48","in","","0","1","0","https://x.com/undefined/status/1963989599384191072","1720665183188922368",
"1963430272969707693","Fri Sep 05 15:34:12 +0000 2025","0","@andre_gnc DPR goblok ? lah emang mahasiswa pinter semua coba lihat IPK mereka yang menghina manusia lain sambil joget-joget itu. (Demo boleh tapi mulut dan tangan ya dijaga)","1963989047015002265","","andre_gnc","in","","0","0","0","https://x.com/undefined/status/1963989047015002265","1572772509858287617",
"1963972608984219877","Fri Sep 05 15:33:13 +0000 2025","1","@alifiahaha ituu anak unpad pada ikut demo hari ini ke dpr","1963988797936615431","","alifiahaha","in","","0","1","0","https://x.com/undefined/status/1963988797936615431","1546827844369936384",
"1963986718828466438","Fri Sep 05 15:24:57 +0000 2025","14","Mendadak undang perwakilan mahasiswa ke senayan mendadak undang perwakilan mahasiswa ke istana prescon DPR yg ga sampe 15 menit. Pesannya mereka udah mau terima dialog dan mendengar. Jd kl ada demo besar lagi yg demo disalahin lagi.","1963986718828466438","","","in","","0","0","3","https://x.com/undefined/status/1963986718828466438","984496808826060800",
"1963985685292916984","Fri Sep 05 15:21:11 +0000 2025","0","Tuntutan jangka pendek (deadline 5 Sept 2025): Tarik TNI dari pengamanan sipil. Bentuk tim independen kasus Afan &amp; korban demo. Bekukan kenaikan gaji/tunjangan DPR. Bebaskan demonstran yang ditahan.","1963985768734740886","","gadislisong","in","","0","1","0","https://x.com/undefined/status/1963985768734740886","1169722294773530624",
"1963985008609091781","Fri Sep 05 15:18:09 +0000 2025","0","kenapa jadi masyarakat yg disuruh kerja anjirrr itu TUGAS DPR bro itu udah masuk ke kerjaan mereka sebenernya. orang demo ngasih tuntutan mah buat nampar mereka biar KERJA jangan taunya angka tunjangan mulu. emang enak banget dah jadi dpr tugasnya aja dikerjain rakyat jir","1963985008609091781","","","in","","0","0","0","https://x.com/undefined/status/1963985008609091781","1302134783997145088",
"1963984214736736273","Fri Sep 05 15:15:00 +0000 2025","32","Bisul Pecah Kemarahan Publik https://t.co/zePOiOKhiG","1963984214736736273","","","in","","0","1","8","https://x.com/undefined/status/1963984214736736273","18129942",
"1963966176729678066","Fri Sep 05 15:06:34 +0000 2025","2","@nicoIezf @IndoPopBase Itu biaya no 7 buat apa anjir? Perasaan kita yg gerak klo mau komunikasi sama dpr jd kudu demo dulu apa mksdny itu tunjangan buat kabur pas didemo?","1963982090921271647","","nicoIezf","in","","0","0","0","https://x.com/undefined/status/1963982090921271647","1668965347804975106",
"1963981950479147150","Fri Sep 05 15:06:00 +0000 2025","8","Konten kreator kuliner Bobon Santoso beraksi bagi-bagi es teh porsi jumbo. Es teh dibagikan ke massa demo ojol hingga warga. Simak momennya! https://t.co/iHHNlRWPxS","1963981950479147150","","","in","","0","1","2","https://x.com/undefined/status/1963981950479147150","69183155",
"1963843422525010361","Fri Sep 05 14:59:29 +0000 2025","0","@riversblur u sm pentingny sama demo dprcompliments","1963980309487128723","","riversblur","in","","0","1","0","https://x.com/undefined/status/1963980309487128723","1297405175368318978",
"1963960437600301141","Fri Sep 05 14:55:49 +0000 2025","0","@mark_narra22 @jjwieppang mau nya di demo kaya gedung dpr","1963979385738018893","","mark_narra22","in","","0","1","0","https://x.com/undefined/status/1963979385738018893","1952172862858809344",
"1963978277590290455","Fri Sep 05 14:53:04 +0000 2025","0","biaya peningkatan komunikasi dgn masyarakat preeeet just word after word ga ada maknanya kalo apa yg dilakukan dpr selama demo berlangsung aja ngga ada komunikasi apaan??? hadeeeh setan aja malu kali liat keserakahan kalian","1963978696953344171","","freshpurpleie","in","","0","0","0","https://x.com/undefined/status/1963978696953344171","1221940999036887042",
"1963541383119081649","Fri Sep 05 14:51:17 +0000 2025","0","@konserfatif Pendukung demo dan anti DPR juga masih banyak yg bego + pemahaman bahasa dan konteksnya buruk njir BADUT ","1963978244211822664","","konserfatif","in","","0","0","0","https://x.com/undefined/status/1963978244211822664","1233624519782227968",
"1963978174976442409","Fri Sep 05 14:51:00 +0000 2025","0","Demo Ditujukan ke DPR Uni Lubis Bantah Adanya Upaya Pergantian Rezim https://t.co/Awo6tWkhJo","1963978174976442409","","","in","","0","0","0","https://x.com/undefined/status/1963978174976442409","1366400664960573441",
"1963977550490923122","Fri Sep 05 14:48:31 +0000 2025","32","DPR RI memutuskan memangkas dan menghentikan sejumlah tunjangan serta fasilitas bagi anggotanya menyusul evaluasi setelah aksi demo yang berujung ricuh pada 25 31 Agustus. Wakil Ketua DPR Sufmi Dasco Ahmad menyebut keputusan itu diambil dalam rapat pimpinan. Beberapa fasilitas https://t.co/b2tydVnttc","1963977550490923122","https://pbs.twimg.com/media/G0FzKxpbcAAlB-Y.jpg","","in","","4","10","11","https://x.com/undefined/status/1963977550490923122","759692754985242625",
"1963977269548081322","Fri Sep 05 14:47:24 +0000 2025","0","Kalian percuma DEMO!!! EMANG BAJINGAN DPR https://t.co/iynjtGZzVw","1963977269548081322","https://pbs.twimg.com/media/G0Fy6zMaYAAe48O.jpg","","in","","0","0","0","https://x.com/undefined/status/1963977269548081322","1468420449856294913",
"1963975787083899299","Fri Sep 05 14:41:31 +0000 2025","1","kata uwa tdi bilang itu unpad lagi demo ke dpr ya kasep ketua BEM nya gitu ceunah wkwmwk ","1963975787083899299","","","in","","0","0","0","https://x.com/undefined/status/1963975787083899299","1313353757569155073",
"1963975312632680834","Fri Sep 05 14:39:38 +0000 2025","8","Aksi Bagi-Bagi 2.000 Nasi Bungkus di Demo DPR Bobon Santoso: Gua Standby Satu Bulan Full https://t.co/WZTd0uIIpv","1963975312632680834","","","in","","0","1","0","https://x.com/undefined/status/1963975312632680834","47596019",
"1963973449942249948","Fri Sep 05 14:32:13 +0000 2025","102","Aksi demo damai UNPAD Menuntut @DPR_RI 17 + 8 Jumat 5 Sept 2025 https://t.co/X3w7ZqmxPc","1963973449942249948","https://pbs.twimg.com/ext_tw_video_thumb/1963973395017818112/pu/img/srxzycxpE_teQJma.jpg","","in","","1","1","28","https://x.com/undefined/status/1963973449942249948","929287558281830400",
"1963972861217124812","Fri Sep 05 14:29:53 +0000 2025","0","Di tengah tengah heptic demo DPR dikasih 4-0 sama king Indo gelo","1963972861217124812","","","in","","0","0","0","https://x.com/undefined/status/1963972861217124812","1299300080927649792",
"1963971111458419036","Fri Sep 05 14:22:56 +0000 2025","0","Siap-siaplah @DPR_RI akan di demo kembali....","1963971111458419036","","","in","","0","0","0","https://x.com/undefined/status/1963971111458419036","95284447",
"1963967109626843610","Fri Sep 05 14:19:03 +0000 2025","8","@LexWu_13 @prabowo Udah demo bubarin polri sama DPR kaum gak guna dua2nya","1963970135766769983","","LexWu_13","in","","0","0","0","https://x.com/undefined/status/1963970135766769983","17586774",
"1963969558823530730","Fri Sep 05 14:16:46 +0000 2025","0","Puan cs adalah akar masalah kerusuhan di Indonesia #demo #dpr https://t.co/S5kGM4AOjl","1963969558823530730","","","in","","0","0","0","https://x.com/undefined/status/1963969558823530730","1286119595372249088",
"1963968431822450689","Fri Sep 05 14:12:17 +0000 2025","1","Apa Kabar Kamu Hari ini !! #fyp #viral #ahmadsahroni #demo #dpr #salsaerwina https://t.co/uaDaASLbee","1963968431822450689","https://pbs.twimg.com/amplify_video_thumb/1963968010399678464/img/XMaPWUj3A4ll6iZE.jpg","","in","","0","0","0","https://x.com/undefined/status/1963968431822450689","1924293900996595712",
"1963964708593303707","Fri Sep 05 13:57:29 +0000 2025","1","Gamau tau pokoknya demo lagi gue ga ikhlas lahir batin ya Allah masih banyak rakyat yang hilang dan ditahan karena demo kemarin dan bahkan ada 10 orang meninggal tapi DPR masih aja ngelayanin elites doang bangsattttt. Jahanam.","1963964708593303707","","","in","","0","0","0","https://x.com/undefined/status/1963964708593303707","1790612527229095936",
"1963963945590645128","Fri Sep 05 13:54:27 +0000 2025","2","Konferensi Pers Pimpinan DPR RI ga sebanding gais dengan demo yang udah - udah","1963963945590645128","","","in","","0","1","0","https://x.com/undefined/status/1963963945590645128","758762534",
"1963962735315849313","Fri Sep 05 13:49:39 +0000 2025","0","Ini demo udah sampe mana?? Tl gue isinya jadi justin bieber semua ini udh tanggal 5 dpr udh ada kemajuan apa malah tambah mundur?","1963962735315849313","","","in","","0","0","0","https://x.com/undefined/status/1963962735315849313","1362073124229931015",
"1963962012066570610","Fri Sep 05 13:46:46 +0000 2025","1","Aku sedih dan kasian liat ini. Apalagi liat ada korban jiwa pas demo. Masyarakat marah dan berkorban tapi tuntutan nya baru sampe sini. Krn sebenernya hak masyarakat bisa jauh dapet lebih dari ini. Masa harus demo berdarah2 gini mulu untuk merubah masalah cabang kaya gini #DPR https://t.co/fMbA7XEczD","1963962012066570610","https://pbs.twimg.com/media/G0FlCPtWAAAzWwE.jpg","","in","","0","0","0","https://x.com/undefined/status/1963962012066570610","1245773753528635392",
"1963830524008697960","Fri Sep 05 13:44:21 +0000 2025","4","@gagarumpy @bodoamamat @randomable_ Joko. Pas demo gede DPR nunda trus ga lama dibuatin PERPPU sama joko. Barulah setelah itu gak lama disahin DPR tengah malem.","1963961402718142697","","gagarumpy","in","","0","1","0","https://x.com/undefined/status/1963961402718142697","398631452",
"1963960412363219015","Fri Sep 05 13:40:25 +0000 2025","0","Kalau saja viral di medsos orang china menghina pribumi waktu demo bubarkan dpr mungkin akan ada penjarahan ke toko2 dan rumah2 orang china.","1963960412363219015","","","in","","0","0","0","https://x.com/undefined/status/1963960412363219015","1702574302405758976",
"1963954870160916842","Fri Sep 05 13:39:06 +0000 2025","0","@livbdump Dinegara lain masyarakat demo dprnya ngadain rapat trs klo sadar gk kompeten ngundurin diri. Lah di indo dpr rapat trs didpn ada demo pgn buru² pulang tkt macet trs bknnya bikin kebijakan yg bagus ngumpul malah joget trs buat statement tolol. Dan gk pernah intropeksi diri","1963960080845467783","","livbdump","in","","0","0","0","https://x.com/undefined/status/1963960080845467783","1166209102852153344",
"1963959862087594172","Fri Sep 05 13:38:14 +0000 2025","0","Respons Demo DPR Tetapkan Terima Gaji Rp65 Juta Cek Rincian Tunjangan dan Honor https://t.co/9OcASySdzv","1963959862087594172","","","in","","0","0","0","https://x.com/undefined/status/1963959862087594172","552523769",
"1963957352371003627","Fri Sep 05 13:36:11 +0000 2025","0","@h0rnyasf6ck pas ngobrol gitu? kemarin demo depan dpr rame bener ah ahhh iya enakkk terusin sayang demonya? ","1963959347135857006","","h0rnyasf6ck","in","","0","0","0","https://x.com/undefined/status/1963959347135857006","1887632242241118211",
"1963236009812128236","Fri Sep 05 13:32:41 +0000 2025","0","@melancholyhymn @justch1ls @rajadau88023942 wkwkw gini aja dia ngaku demo bawa bensin pikir pakai otak lo deh ngapain demo bawa bensin?itu liat video tiktok yg dibagiin bre..dia coba bakar ocd bok dimana fungsi ocd tuh buat lampu penerangan sekitar kantor dpr..","1963958467145728198","","melancholyhymn","in","","0","1","0","https://x.com/undefined/status/1963958467145728198","1642943413325799426",
"1963958347260174732","Fri Sep 05 13:32:13 +0000 2025","0","Respons Demo DPR Tetapkan Terima Gaji Rp 65 Juta Cek Rincian Gaji dan Tunjangan https://t.co/CXT7lZtGfV","1963958347260174732","","","in","","0","0","0","https://x.com/undefined/status/1963958347260174732","552523769",
"1963928846354493809","Fri Sep 05 13:30:54 +0000 2025","1","@barengwarga cape cape demo tapi hasilnya cuma kek gini? ya Allah ini DPR ada gunanya ga siiiiiiiii","1963958017646330165","","barengwarga","in","","0","0","0","https://x.com/undefined/status/1963958017646330165","854381265599873024",
